"GeneID"	"Length"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
79153	1098	-4.79564902745391	3.29959404866043	-7.01007713383898	6.48865809178552e-05	0.00138650198331494	2.19554243895093
10920	2323	2.48841375058758	4.07656888276153	7.01154655144492	6.47821847719197e-05	0.00138650198331494	2.19502251514532
23646	2438	2.21888955978001	6.64486803722773	7.07591830004404	6.03843827537249e-05	0.00132645207439863	2.19104180556704
84624	6551	7.84733906721421	0.686503523063275	7.60677783164099	3.44065399835955e-05	0.00110397725576757	2.18993011315407
3688	4087	2.13063585514338	7.43555222324438	7.06931524855885	6.08200948903193e-05	0.00132645207439863	2.18541080673263
54820	4005	2.85711966433359	4.04512964148069	6.99203561284873	6.61834730584369e-05	0.00139522658648008	2.18514169801978
79650	2254	2.81498053049167	3.86072299846716	6.98035769753633	6.70380313233054e-05	0.00140111504278125	2.18201833158577
29785	2621	3.80426176563227	3.3279797986884	6.97338816457307	6.75537902003237e-05	0.00140111504278125	2.1810815600899
146433	1917	-5.25190769470076	2.2318969830905	-7.2157367847906	5.19160107634276e-05	0.00128886803612553	2.16953994506336
253827	4666	4.52616880635383	3.59521220618512	6.96631495710723	6.80816629370956e-05	0.00140111504278125	2.16852180321492
5311	5056	2.72674439579253	4.00062960832368	6.97587951131368	6.73689288981546e-05	0.00140111504278125	2.16755333503784
9475	6401	2.66247968591927	5.00502534573052	7.02878066013521	6.35713945768401e-05	0.00136712530136018	2.16597159701436
81618	2073	3.68335137998516	4.38306296570962	6.97056933316905	6.77636207348811e-05	0.00140111504278125	2.16587267048088
50807	6042	3.39590602876978	4.11802162503522	6.94668550269491	6.95703924187215e-05	0.00141150596173984	2.14660535245587
253461	8386	2.80862832706293	5.59830345072535	7.00695192693438	6.5109226775369e-05	0.00138830565712321	2.12800257931212
55771	6473	2.8171512927625	4.31801273983725	6.95604751104463	6.88559677420214e-05	0.00141126629394514	2.12719615688077
4040	10085	3.19421838061094	3.96089197025415	6.92229796160803	7.14697915121823e-05	0.00143291236476341	2.12210087352363
51366	9394	2.45209037721126	5.68030512184089	7.00278647363298	6.54072823946441e-05	0.00138876392619326	2.11775154148142
545	8251	2.7950102182602	5.76338879733134	6.99899474424248	6.56798948347116e-05	0.00139161009245782	2.11677868082286
64838	1671	-4.32827474897593	3.29538089844426	-6.91368786271619	7.2153868511214e-05	0.00144063877029448	2.11670616756794
255743	4733	3.8924435475257	4.8095231579915	6.93339552329907	7.05985272895289e-05	0.0014237369670055	2.10465983896518
170506	3611	3.56882249078422	3.90963118116535	6.89800046553762	7.34187243656989e-05	0.0014464311255189	2.10393815289565
55689	6506	4.20167786906646	4.77896945646598	6.92196305891585	7.14962667206494e-05	0.00143291236476341	2.10367602276363
4072	1718	4.95824310268269	4.09892354304812	6.89143046628084	7.3955642843666e-05	0.00144978102755691	2.10077974579911
483	1853	2.7480469190674	6.89154052537031	6.99088199937141	6.62673585334059e-05	0.00139522658648008	2.1003993140341
8985	2977	3.69586170102519	3.38540437173905	6.89343197058649	7.37916209674464e-05	0.00144978102755691	2.1003533683282
57169	7371	2.6034707366631	5.43380426185953	6.97942337519348	6.71069222508833e-05	0.00140111504278125	2.09697568855785
51514	4412	3.08872529381339	4.63453488620723	6.93987229553551	7.00954123377558e-05	0.00141643506259171	2.096507553315
152137	8949	2.32199862560388	4.54497781520771	6.949358350333	6.93656011228603e-05	0.00141150596173984	2.09180327975738
8508	2055	2.58963094221129	5.491920105482	6.97316408816038	6.75704441548402e-05	0.00140111504278125	2.08870503971769
10541	1617	2.43214803356641	3.81490126474461	6.89759000508948	7.34521431857649e-05	0.0014464311255189	2.0834893579536
54544	695	-9.89642203109788	5.37719420191074	-6.96960483071836	6.78355808153028e-05	0.00140111504278125	2.07970782574435
203068	2487	2.17015660913613	6.86802047279841	6.97643388379717	6.73278690291461e-05	0.00140111504278125	2.07810893791046
9100	3379	2.10761213749774	4.86888678297999	6.95289709622445	6.90954792599689e-05	0.00141150596173984	2.07612251455026
6707	986	-6.16126502804925	12.0801570748102	-6.88453439342098	7.45238317544425e-05	0.00145328707244634	2.07298659499189
2521	5119	2.29411250052147	5.93270347563286	6.96729410818623	6.8008320643234e-05	0.00140111504278125	2.07292341273308
4323	3538	2.62216618429163	7.32228133287576	6.96060968791152	6.8510734830913e-05	0.00140706198344961	2.06622626016514
151887	4525	4.86041760017071	2.81425163174667	6.96887254849549	6.78902711226098e-05	0.00140111504278125	2.06488234662046
8728	6481	2.61147672751987	4.06053917357803	6.8873268238055	7.42931816093771e-05	0.00145160782665948	2.06136877654736
4670	2533	2.5164377770223	4.36248678381027	6.904832524474	7.28649074772104e-05	0.00144621001144985	2.05754193546119
2331	2986	4.55201896164854	2.96699931284068	6.91099965093833	7.23689128575771e-05	0.00144206545997747	2.05576379424371
9322	2011	-2.76668100643269	6.03023704005552	-6.95172334959009	6.91849467051707e-05	0.00141150596173984	2.05485390176603
51313	5123	4.03555458573219	3.68529181106278	6.84761814069711	7.76477938644587e-05	0.00148640470738092	2.05469577807825
493	8907	2.69668144581534	6.4984189152102	6.94737399507319	6.95175775588305e-05	0.00141150596173984	2.05092099588872
23603	3815	2.05149922403039	7.73120423624129	6.9435855750273	6.98087349298556e-05	0.00141348613891238	2.04682800350909
55839	5310	3.05425502205895	4.34150426613474	6.87468059765599	7.53440172927899e-05	0.00146359761251739	2.04320019609801
8563	2754	2.37212853275396	4.072525909586	6.87531337349188	7.52910523644256e-05	0.00146359761251739	2.04034863441865
1122	7067	3.30887650601827	3.78482395772766	6.82265225801724	7.98415240191108e-05	0.00149825159296983	2.02277306592703
4673	5125	2.79579307283251	4.8099134171736	6.89021640206396	7.40553287998301e-05	0.00144978102755691	2.02224588584605
6093	6650	3.43458343805775	4.61618021937536	6.86049310812198	7.6542307956724e-05	0.00147545949867443	2.02022237482317
10007	2297	3.04406005344222	3.32651502585224	6.81396386738596	8.0620785555254e-05	0.00150777383488159	2.01900088578933
4756	7088	2.67796569826997	4.06553130787794	6.84237002008422	7.81034124277527e-05	0.00148640470738092	2.01380343259898
9371	6116	2.77713123776113	4.29974311612991	6.85305093394647	7.71792021197541e-05	0.00148488644997833	2.01286476306205
169714	4530	3.81732283256485	2.74275926037522	6.84915492824538	7.7514927448022e-05	0.00148640470738092	2.0080368986672
11064	7431	3.14301129648042	3.30146918421694	6.80070763855875	8.18258036949954e-05	0.00151619289023771	2.0046779335777
79572	7328	2.41307323362595	7.27919758085901	6.90593308539396	7.27761224057571e-05	0.00144621001144985	2.00161441765428
23446	4540	2.86623964872388	7.259398689588	6.90085894350197	7.31864537529578e-05	0.0014464311255189	2.00054278207531
55683	5285	3.08896791093526	3.47347602425298	6.78906520288563	8.29003746165736e-05	0.00151651814621903	1.99086717183708
3066	6684	3.06427899547309	3.49595978267953	6.78924933040681	8.2883260492286e-05	0.00151651814621903	1.99037132838646
4925	1612	-2.37373667855836	6.65002740389267	-6.9008806008297	7.31846970193268e-05	0.0014464311255189	1.99026979233782
6279	408	-7.8403002403611	9.92695101451696	-6.82959959793426	7.92243410730509e-05	0.00149601978266143	1.98899967548652
83699	4646	-4.31083080477853	5.41658813967464	-6.86162970951412	7.64455455601453e-05	0.00147545949867443	1.98859286198859
4288	12497	4.28809507186033	4.73675122696809	6.80991938204847	8.09863681471469e-05	0.00150891961446046	1.98621986408746
83660	11650	5.25218105878179	2.17682065895492	7.07968863782087	6.0137124568132e-05	0.00132645207439863	1.97829098877369
4659	5944	2.52581096142254	4.54670489606444	6.8409115973248	7.8230544649227e-05	0.00148640470738092	1.97407824037817
22801	5009	8.28635060476432	0.382514408638078	7.30040696414727	4.74258451302243e-05	0.00125069653324096	1.96309475673381
8626	6524	3.20015836334528	8.76102262823546	6.84440041729412	7.79267965908831e-05	0.00148640470738092	1.96172790628998
6418	3272	2.43525656161575	6.19008219219254	6.86192667796823	7.64202857602113e-05	0.00147545949867443	1.95218101775395
9343	4167	2.09765038828513	6.14477138929012	6.86440101923872	7.62101755575165e-05	0.00147545949867443	1.9517256763285
388121	2259	-2.72993571866689	4.06561102322121	-6.79488600955041	8.23612115017403e-05	0.00151651814621903	1.94795986144024
9128	2735	3.25242912977634	3.58742834433742	6.74972540561556	8.6647025594063e-05	0.0015458318849171	1.94704637237567
8496	6199	2.42234720348095	4.81409600696571	6.82750680391153	7.94097085122726e-05	0.0014962696108607	1.94160527794911
11169	6032	3.75537903668866	3.4249230852231	6.74176638615678	8.74273136147478e-05	0.0015458318849171	1.939995086915
83872	18212	3.92427773614542	3.26693658049648	6.74700996958599	8.69123834018837e-05	0.0015458318849171	1.93844459732717
9918	4806	3.29449291692079	6.37274707345798	6.84188590268302	7.81455883792006e-05	0.00148640470738092	1.93803858617615
9031	6115	3.39015995759496	4.17665486051406	6.7591754645781	8.57304268653499e-05	0.00154390444816679	1.9347846114949
56886	10962	2.80761603523755	5.46678877649273	6.83370796846375	7.8861820029564e-05	0.00149435709161681	1.93346917663883
64359	3004	2.5118278159759	4.33969519146439	6.7928803576513	8.25465547085796e-05	0.00151651814621903	1.93243753683578
8243	9725	3.79706072718297	4.43980574357011	6.76015688666743	8.56358439347878e-05	0.00154390444816679	1.93210319302552
10594	7295	2.56088401410004	6.90113294335573	6.84018297442331	7.82941442003889e-05	0.00148640470738092	1.92642170730856
51715	3153	3.35109043686448	3.74455033541287	6.72873244934076	8.87217731332385e-05	0.00156176482882626	1.92129731952784
9994	6763	2.23339481394054	4.83955486940805	6.80686313286452	8.126382578665e-05	0.00150891961446046	1.91302248045564
9688	2737	3.24460285579077	3.2841959233043	6.71472407296387	9.01364011983564e-05	0.00157707295685556	1.91173094594414
57534	9308	2.13631059965422	6.88480818825433	6.82933797464394	7.9247488238164e-05	0.00149601978266143	1.90951154399071
6773	4551	2.06073180582409	5.93957304005774	6.82551696592352	7.95863965344258e-05	0.00149679059999108	1.9080587589004
57157	6593	2.52604531482482	4.15378543104043	6.75705948800865	8.5934739273647e-05	0.00154390444816679	1.90657197369747
5352	4060	2.93040154154671	5.14092798489335	6.79794411545018	8.20794855245405e-05	0.00151651814621903	1.90457078266031
55252	7174	2.93199649662929	4.22836062311226	6.74820896150736	8.6795106191114e-05	0.0015458318849171	1.90425813311865
1073	3514	2.39583600806399	4.16771597662175	6.75952787995802	8.56964502848245e-05	0.00154390444816679	1.903268464803
54520	6794	2.72858086697569	3.46077950037082	6.71096541641671	9.05201475646461e-05	0.00158103276868129	1.9008547216618
7916	6914	2.67345767830654	5.47134882602527	6.80665197198483	8.12830340956996e-05	0.00150891961446046	1.90015735044902
1857	5062	2.81541636818364	5.8629615323074	6.80984549990636	8.09930632146753e-05	0.00150891961446046	1.8999677842427
26508	4114	6.68548594695207	0.0978092647508106	7.22462578040662	5.14234194606044e-05	0.00128886803612553	1.89208305638063
90268	7896	2.5337629748258	4.12879774569392	6.73857075983979	8.77427648531191e-05	0.00154868293043915	1.88730786382677
162394	4654	4.53021994624405	3.51830122777039	6.69942854585873	9.17092154984732e-05	0.00158547871713706	1.88618459480843
57136	2221	3.3103749541974	3.38130994054001	6.69051499127004	9.2639593164601e-05	0.00158547871713706	1.88540329089231
9805	5552	2.71816584985172	5.9231561564571	6.79539779362918	8.23139901814693e-05	0.00151651814621903	1.88153189222252
54094	1279	-7.26371193212558	1.36677243385049	-7.18714531654319	5.35358014781376e-05	0.00129833676676917	1.87795932429374
142	3985	2.51852067159625	5.47553251578849	6.78683182320511	8.31082687003011e-05	0.0015175569864675	1.87508190368322
55604	5431	2.88871304313898	3.77975009817861	6.69505258082861	9.21646872842447e-05	0.00158547871713706	1.87278025692223
10075	14734	2.69572603148569	7.18248803414952	6.791357013251	8.2687632299298e-05	0.00151651814621903	1.8723030365936
6421	3073	2.33080401271685	5.22273252296174	6.77621076963303	8.41047588415933e-05	0.00153018857435892	1.86564019263895
57551	4662	2.56602397706952	4.78810007676029	6.75739096234799	8.59026979755817e-05	0.00154390444816679	1.86552841459529
6659	4879	4.75817661485525	2.85653226725556	6.74370496677562	8.72365537659856e-05	0.0015458318849171	1.86476915593582
9735	6965	3.08417381603374	4.39376914231736	6.71658474519883	8.99470908159897e-05	0.0015765072130279	1.86118344571625
22993	5406	2.46846000954576	3.77615131699835	6.69418621355514	9.22551557794769e-05	0.00158547871713706	1.85985880235418
5902	884	2.75011980295106	3.75618247811424	6.68297430935671	9.34347276951713e-05	0.00158547871713706	1.85668511905588
30846	3584	2.4891901345974	5.29243261441864	6.76701590466002	8.49779925197346e-05	0.00154049454670703	1.85552504515568
83879	2810	2.77487484322139	4.51286677204034	6.72800181185691	8.87949534262466e-05	0.00156176482882626	1.8554703933117
93621	1534	2.50706689772829	3.7479335728036	6.68736565038563	9.29707758809905e-05	0.00158547871713706	1.85496411327857
103	7093	2.49309735896927	7.3422213580923	6.77430463541765	8.42849748255652e-05	0.00153069439814313	1.85139185859005
8880	2884	2.25871020006093	4.63118061173769	6.7428474778118	8.7320876076747e-05	0.0015458318849171	1.84999201151507
643904	3067	-4.5630723325489	2.88904323671274	-6.6862590803701	9.30874490003202e-05	0.00158547871713706	1.8442858465485
347902	3951	4.66729099426812	2.43436164240799	6.78408215339989	8.33650046784051e-05	0.00151948229035431	1.83954363691321
891	2093	3.09935139532705	5.71267976468399	6.75136800068749	8.64869378050512e-05	0.0015458318849171	1.83852587618313
4898	4026	2.50239563030961	4.95748052796963	6.74208203210595	8.73962224372345e-05	0.0015458318849171	1.83827110039786
8614	5343	6.9196411376568	0.996077197253867	7.13690504637676	5.65177738162322e-05	0.00130185321659729	1.83664173179826
84172	5409	2.8621767588411	3.32990628167248	6.64712018404376	9.73187931030774e-05	0.00160594555742207	1.83557727510268
23345	28104	3.3710994013101	3.26426530444263	6.63949349605671	9.81675345268594e-05	0.00161094207394322	1.82962362153366
388650	2599	4.11557629850962	3.68652532367509	6.63286604266508	9.89116430419165e-05	0.00161707151655713	1.8225536924784
9055	3113	3.7560692050782	2.63880136387607	6.67132683080369	9.46775984466726e-05	0.00159270874572853	1.82246813583826
56941	1859	2.64689876901946	3.58481711170261	6.64639420652334	9.73992378486103e-05	0.00160594555742207	1.82202187469062
146223	8117	2.25586978798297	4.31521490328285	6.69885783731369	9.17684779315695e-05	0.00158547871713706	1.81936710107401
23451	4448	2.47021667726316	6.72644520454327	6.74639920858779	8.69721904424401e-05	0.0015458318849171	1.81696997142743
389136	10396	4.67976114198717	2.92956052418992	6.68293023074952	9.34393974694565e-05	0.00158547871713706	1.81303503014268
10184	5045	5.01973288410477	3.7310993028373	6.62817249235542	9.94423448983871e-05	0.00161863771444814	1.80831099243954
2768	4386	4.7037297274795	3.1973647607491	6.64788248105884	9.72344019375249e-05	0.00160594555742207	1.80679946230785
26523	7478	2.64429532998585	4.29998477693083	6.67671578956143	9.41003266498679e-05	0.00158831862276407	1.80665749841457
3624	2175	8.23425671140145	0.356273378832211	7.09450408183667	5.91762076965446e-05	0.00132618458709921	1.80355952751951
7083	1595	2.9213882606416	4.89837810046154	6.70079036807032	9.1567972600461e-05	0.00158547871713706	1.80344168999738
701	3742	3.76380049664609	2.67522540408892	6.64963821200993	9.70403351762269e-05	0.00160594555742207	1.80137974926432
4026	18482	3.30562828812442	6.20876262703535	6.7192449921288	8.96771834810504e-05	0.00157452439458075	1.7977704265413
1994	6058	2.23502369485556	4.33584543970307	6.67885819346825	9.38718988741395e-05	0.00158713043837202	1.79423212049589
64840	1882	-3.36943560617408	5.041498339696	-6.69679469691861	9.19830639147546e-05	0.00158547871713706	1.79166084564484
9180	6147	3.91940436025962	4.87785582582026	6.66043307003072	9.58564018217083e-05	0.00160200670158481	1.79151356479237
64175	2705	3.52292855155636	3.41688345156816	6.60340161997968	0.000102295209146492	0.00164113544002911	1.7902165212388
11177	6016	2.87892294776998	4.49330824618762	6.66724691272529	9.5117217321905e-05	0.00159476162531535	1.78948344841777
6790	2547	4.27041638021571	3.59683177362325	6.6017780771873	0.000102485289370608	0.00164156261746254	1.78726543257781
9657	2594	2.56794534197577	3.81479781555844	6.62864445341777	9.93888396694871e-05	0.00161863771444814	1.78589518127321
4176	3441	3.20849518114278	4.40353015484134	6.64509625858958	9.75432430575985e-05	0.00160594555742207	1.78231995722054
1808	4540	3.05016324425322	4.53057273350642	6.65740050881849	9.61873982929044e-05	0.00160200670158481	1.78151425754056
79657	3687	2.27474908196969	5.33943775758344	6.70410939744942	9.1224730274781e-05	0.00158547871713706	1.77845150756482
85464	9166	2.63485697100104	4.41835821831992	6.65854833402224	9.60619694261928e-05	0.00160200670158481	1.77724271744236
26271	2465	3.51393472073448	3.00173099087755	6.59755147363625	0.00010298194073731	0.00164427286299651	1.77610164145698
259266	10888	3.73445578024072	4.42691169708493	6.61821386993616	0.000100578699724978	0.00162582791325006	1.77085270466455
8193	2475	6.78472018007642	0.154035723615343	7.06432332392168	6.1151778397547e-05	0.00132645207439863	1.76981221477747
54822	10404	2.60693669855399	4.93692643275924	6.67970018520444	9.37822897598003e-05	0.00158713043837202	1.76919525860113
23531	2723	4.25163899494203	2.43614120542108	6.66813089153353	9.50217780452566e-05	0.00159476162531535	1.75907563441042
55785	9288	2.28331863940592	5.28679388128647	6.68484677693775	9.3236590068344e-05	0.00158547871713706	1.75725622110662
3861	1636	3.33678473909806	7.41379193444071	6.68275024047532	9.34584686393648e-05	0.00158547871713706	1.75494299567374
6046	5191	1.87478242259486	5.43131549294247	6.68622136058992	9.30914288686604e-05	0.00158547871713706	1.75120787139852
1072	1260	1.92766108830827	6.3227077899748	6.6921951506072	9.24634360618968e-05	0.00158547871713706	1.74947106196572
9843	4727	3.08077253268653	3.01886437930846	6.56541933085929	0.000106844731143344	0.00166942457649381	1.74781862209248
5954	2516	2.89076472671709	4.4620747818527	6.62668217525983	9.96115056144045e-05	0.00161876755806709	1.74605851694292
1490	2344	4.53340143413779	3.32531599491327	6.57459836789605	0.000105725370889126	0.00165906234349921	1.74591175596065
3491	2295	3.25342264512561	3.94330077944062	6.5823886700555	0.000104785404865072	0.00165789906323823	1.7437400357724
8503	5928	2.89075281953727	3.15844207746888	6.55669507782933	0.000107920634215875	0.00167035491458653	1.7383934265188
4841	3218	2.34186525008045	4.62396816782586	6.63677087156501	9.84724792439939e-05	0.00161331012895176	1.72955282527515
647024	6742	-2.54538894057795	6.43306584765621	-6.67348334534592	9.44461269947755e-05	0.00159148062652438	1.72900608711695
27161	3500	1.94977179418064	4.74194395246432	6.6474571410274	9.72814799433838e-05	0.00160594555742207	1.72775156984732
137964	6310	2.43290122765812	4.08999993492965	6.59883535438427	0.000102830799662613	0.00164427286299651	1.72621709221457
9043	8273	2.29757809524401	5.63514257279796	6.65884282188558	9.60298180029296e-05	0.00160200670158481	1.72056811480075
4314	1828	6.80891045331233	0.41328529052041	6.9957515035763	6.59140593906511e-05	0.0013936313651796	1.71937284989133
23	3464	2.40793442246581	4.06314100773795	6.58917936466077	0.000103973490977371	0.00165484274149879	1.71528705345497
9824	5882	3.74195553998783	3.36369563443669	6.53548817779821	0.000110585584521642	0.00167923655016499	1.71505370007181
131177	1308	-5.85121086604533	4.77632372454908	-6.54190745042983	0.000109771407311273	0.00167035491458653	1.71170028653509
51053	1215	2.68051812905113	4.09345397270325	6.57672251169302	0.000105468165352652	0.00165906234349921	1.70918259794218
2582	1858	-2.15757780176255	5.48575057039784	-6.65164351201183	9.68192001264822e-05	0.00160594555742207	1.70824075642734
23649	2477	2.69282117486962	3.9318864847216	6.55969530387382	0.000107549308074429	0.00166942457649381	1.7029432771308
146439	1811	-3.22319882179059	4.38682628015739	-6.58742993725335	0.000104181998317137	0.00165553767262502	1.70244284447225
667	22215	3.29077923691159	7.96668963210057	6.63186922280662	9.90240946612201e-05	0.00161707151655713	1.70110918512747
30001	3310	-2.84290648795112	8.91393634995013	-6.61852434585449	0.000100543058642125	0.00162582791325006	1.69970014200949
9898	4457	2.2015190575867	4.13949889254215	6.58550001630262	0.000104412547778255	0.00165658012217538	1.69919872967321
79677	5259	2.6271782214044	3.95571177481969	6.56001738051362	0.000107509528901637	0.00166942457649381	1.69883234268603
64101	3707	4.13780933549509	3.50994548777343	6.51970709984772	0.000112615311611561	0.00168302912874242	1.69716771419151
1062	8612	3.58952111038404	3.83553938549731	6.5210862811306	0.000112436312656529	0.0016828582533674	1.69017425240462
2212	2429	4.05251941543218	2.95210743907164	6.52886819440271	0.000111432128330049	0.00167944941001779	1.68628580870233
9135	5427	2.82749382583813	4.16265739005903	6.55204237381796	0.00010849925234309	0.00167035491458653	1.68075117043742
140710	8726	2.65968414021088	3.71233065516446	6.52587130114633	0.000111817686002084	0.00167944941001779	1.67676891513003
9213	8496	3.39505383624476	5.78155672557265	6.60984171528718	0.000101545002842894	0.00163694456428761	1.67676149760611
2191	2780	7.27984900801333	2.23263163167257	6.92718736400661	7.10844860252201e-05	0.00143066431493244	1.67606779969169
7184	2780	2.49078928462258	7.32895185333511	6.6191486708987	0.000100471430996633	0.00162582791325006	1.66971405234091
2040	3074	2.75789199184609	6.94007019768814	6.61721451758028	0.000100693514093552	0.00162582791325006	1.6688504603355
3399	1288	2.90809019848309	3.44513440153188	6.49752011184126	0.000115538044135555	0.0017013908757381	1.66563752023327
7078	5486	3.8122993742594	4.75361787223075	6.54715571711384	0.000109110613958145	0.00167035491458653	1.66534230514993
64397	10460	2.53167237484434	4.99956462342917	6.59340177767977	0.000103472112962848	0.00164947687378712	1.66337926817878
83742	3237	3.455598251682	3.00072855446769	6.49156465060609	0.000116336590431351	0.00170814090307319	1.66268181884798
2537	860	5.3861144851538	4.58059746261477	6.49170104577856	0.000116318234442859	0.00170814090307319	1.66167461955981
8467	3851	2.75408858549026	4.85014971830082	6.57688818591155	0.000105448133150922	0.00165906234349921	1.65732542958251
4172	3111	3.6048497510148	3.59675507434892	6.48527785572012	0.000117186104608983	0.00171310050740614	1.6572407597288
9793	6698	3.15694987414472	4.80689838841856	6.56393759614489	0.000107026634830836	0.00166942457649381	1.65627729244732
9446	1310	4.52974096278844	2.31017329398921	6.60343565528003	0.000102291228503039	0.00164113544002911	1.65365497568593
2648	3112	2.78787764266491	3.85417676125792	6.50976862048745	0.000113914424836411	0.00169237066365691	1.65363454533056
31	11380	2.26558933431598	6.16685790085961	6.60396324342676	0.000102229545364343	0.00164113544002911	1.64995273830617
6318	1719	-5.36694080071413	4.36526633347353	-6.47990114005094	0.000117918014866323	0.00171383563777952	1.64522942118672
284233	2876	-6.73466017101647	-0.0831776135277042	-6.92034644472007	7.16242165798297e-05	0.00143291236476341	1.64330959967934
991	1675	3.10308506765544	4.65489699415061	6.54368785397014	0.000109546753746305	0.00167035491458653	1.64211502618249
4548	10558	4.17545846630591	3.10468711233583	6.48237102248185	0.000117581182295309	0.00171383563777952	1.64160272020287
5347	2169	3.81643783109317	3.45827414975852	6.46792095999504	0.000119566833249748	0.00171979560329096	1.64067030123984
55343	3934	-2.12726124980382	4.80310416882334	-6.57537936307838	0.000105630723243641	0.00165906234349921	1.63706888892577
55017	2840	2.05737673492203	5.18480184602804	6.58050488381951	0.000105011860214272	0.0016582297360565	1.6342614784626
23469	6947	2.34946494961368	5.0281872481287	6.56200900929973	0.00010726390250426	0.00166942457649381	1.62186391404662
4836	4886	2.26641720805749	5.24602108855515	6.56700700513306	0.000106650196426143	0.00166942457649381	1.61934478250344
57493	9156	2.95630608494209	5.05398192361065	6.54843530483961	0.000108950164211126	0.00167035491458653	1.61779697077661
718	5101	4.86698300218994	4.05506105583466	6.44783416147637	0.000122388091714781	0.00171979560329096	1.61761417712991
9221	3936	2.61545571145959	4.80721546319619	6.54393182482478	0.000109516008317314	0.00167035491458653	1.61663242733525
221937	11191	3.04633387281469	4.47745085398281	6.51127427468782	0.000113716565527647	0.00169193402606541	1.61636655169673
114793	5575	4.93201042518613	3.07693401972545	6.48528173021317	0.00011718557898108	0.00171310050740614	1.6163312397003
10535	1142	2.87150948372893	3.44543692784795	6.45479865478717	0.000121401763001951	0.00171979560329096	1.61591175022378
54434	9191	2.71263010112285	4.92740198379458	6.54284953548599	0.000109652471241654	0.00167035491458653	1.61161997824894
25	5963	2.33722872384628	4.42772530035129	6.52457236100874	0.000111985249993189	0.00167944941001779	1.61097704235633
9315	3408	3.03190436933807	3.80703334806288	6.4632349083443	0.000120218599948898	0.00171979560329096	1.61090876362349
25902	3598	4.46979972383363	2.26965380450237	6.55644733166541	0.000107951359284977	0.00167035491458653	1.61007885303734
8087	8911	3.88384159094528	4.17690630061316	6.46102770336223	0.000120526934662796	0.00171979560329096	1.60953102506834
8476	10506	3.4800761347601	4.02898197615979	6.46258517011733	0.000120309275410688	0.00171979560329096	1.60919437652649
200162	7125	-3.0980113646885	3.84289635603705	-6.47278057230971	0.000118894997019976	0.0017185835948638	1.60671353102274
10038	1887	2.96155770397111	3.56655881488604	6.4465065270053	0.000122577105002128	0.00171979560329096	1.60396568168981
81562	2443	2.36654316320694	4.13872522176367	6.49768642805887	0.000115515829431587	0.0017013908757381	1.60273374390359
3434	1861	3.54734876467725	4.09770236299491	6.4574771931009	0.000121024733943975	0.00171979560329096	1.60064497357115
51567	1925	2.38965687497506	4.76577066684764	6.531349387184	0.000111114014802963	0.00167923655016499	1.59829587445907
9156	3462	3.1071201014066	3.39661109507859	6.43381266424161	0.000124400477609952	0.00172318580774303	1.59811442708698
22948	3403	2.12810107212976	7.13682840089751	6.56276081349311	0.00010717134228572	0.00166942457649381	1.59799641118628
161742	7255	3.06945591343535	3.69338194177437	6.44359153586519	0.000122993226148304	0.00172036346825546	1.59606893792936
9619	3605	3.15605762335648	3.63892072946718	6.43939920248597	0.00012359439535425	0.00172318580774303	1.5951408304507
6383	3485	4.71284798273969	3.94147347590304	6.42339952616705	0.000125918343171436	0.00172318580774303	1.59068485786498
22828	5004	2.53288404805194	3.96529219693956	6.46967791926096	0.000119323458574839	0.00171979560329096	1.58959570523429
135228	9453	2.96596390717582	7.11704081700859	6.54693257304616	0.000109138620789607	0.00167035491458653	1.58868887982977
160428	7539	7.13465789498399	2.03909126084796	6.82129796531866	7.99624468616777e-05	0.00149825159296983	1.58837770593031
5420	5984	3.46277091311825	3.31898473851304	6.4201894035117	0.000126390330410875	0.00172464414173427	1.58720798151806
57498	7361	1.90654866806721	5.55978580547916	6.54869667595625	0.000108917422119795	0.00167035491458653	1.58694182914981
7913	2871	2.50948087388312	6.70566234065458	6.54923690437747	0.000108849781475424	0.00167035491458653	1.58551814551215
55536	2962	3.55025946781279	2.84416716557869	6.42741051283564	0.000125331304551712	0.00172318580774303	1.58510629209472
57187	5610	2.70084382063666	4.27583632023992	6.4825860162595	0.000117551912029735	0.00171383563777952	1.58431560708456
85476	3468	2.2772895361818	6.23160199769331	6.5486325961344	0.000108925448437239	0.00167035491458653	1.58406542251874
8924	15334	2.5698656848998	4.51610639498013	6.50082939461316	0.000115096901510623	0.00169987967922234	1.58345483853835
54443	4770	3.21943864155651	5.56208577313002	6.52413808669225	0.000112041332740408	0.00167944941001779	1.57734590614953
50509	6174	3.8209406097139	2.8304301996021	6.42649999450698	0.0001254643034415	0.00172318580774303	1.57733155083192
9931	13830	2.41369967901029	5.64916178240801	6.53173475803444	0.000111064695440416	0.00167923655016499	1.57175125562111
57062	2948	2.17949824009258	5.6734416464873	6.53074736509894	0.000111191108818054	0.00167923655016499	1.56718665752623
22990	12919	2.20529435973588	6.17752692928461	6.53387663352069	0.000110791015566344	0.00167923655016499	1.56602808267306
144455	5741	5.44455891620836	2.03090913911913	6.6862466059084	9.30887651781704e-05	0.00158547871713706	1.56535690341471
24149	8006	2.57732138575881	5.06646259724429	6.51174221351104	0.00011365514971385	0.00169193402606541	1.56524168839691
23344	4277	2.36172181080377	5.68232623265838	6.52716849111185	0.000111650620879626	0.00167944941001779	1.5651580702366
